Company,Grid_Point,Trading_Date,Trading_Period,Station,Unit,Band1_PLSR_6s_price,Band1_PLSR_6s_max,Band1_PLSR_6s_percent,Band1_PLSR_60s_price,Band1_PLSR_60s_max,Band1_PLSR_60s_percent,Band1_TWDSR_6s_price,Band1_TWDSR_6s_max,Band1_TWDSR_60s_price,Band1_TWDSR_60s_max,  Band2_PLSR_6s_price,Band2_PLSR_6s_max,Band2_PLSR_6s_percent,Band2_PLSR_60s_price,Band2_PLSR_60s_max,Band2_PLSR_60s_percent,Band2_TWDSR_6s_price,Band2_TWDSR_6s_max,Band2_TWDSR_60s_price,Band2_TWDSR_60s_max,Band3_PLSR_6s_price,Band3_PLSR_6s_max,Band3_PLSR_6s_percent,Band3_PLSR_60s_price,Band3_PLSR_60s_max,Band3_PLSR_60s_percent,Band3_TWDSR_6s_price,Band3_TWDSR_6s_max,Band3_TWDSR_60s_price,Band3_TWDSR_60s_max,Created_Date,Last_Amended_Date
CTCT,CYD2201 ,12/12/2013,1,CYD,0,.03,9,8,.03,13,12,10,28,10,71,0,0,0,0,0,0,20,28,20,71,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,2,CYD,0,.03,9,8,.03,13,12,10,28,10,71,0,0,0,0,0,0,20,28,20,71,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,3,CYD,0,.03,9,8,.03,13,12,10,28,10,71,0,0,0,0,0,0,20,28,20,71,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,4,CYD,0,.03,9,8,.03,13,12,10,28,10,71,0,0,0,0,0,0,20,28,20,71,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,5,CYD,0,.03,9,8,.03,13,12,10,28,10,71,0,0,0,0,0,0,20,28,20,71,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,6,CYD,0,.03,9,8,.03,13,12,10,28,10,71,0,0,0,0,0,0,20,28,20,71,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,7,CYD,0,.03,9,8,.03,13,12,10,28,10,71,0,0,0,0,0,0,20,28,20,71,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,8,CYD,0,.03,9,8,.03,13,12,10,28,10,71,0,0,0,0,0,0,20,28,20,71,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,9,CYD,0,.03,9,8,.03,13,12,10,28,10,71,0,0,0,0,0,0,20,28,20,71,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,10,CYD,0,.03,9,8,.03,13,12,10,28,10,71,0,0,0,0,0,0,20,28,20,71,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,11,CYD,0,.03,9,8,.03,13,12,10,28,10,71,0,0,0,0,0,0,20,28,20,71,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,12,CYD,0,.03,9,8,.03,13,12,10,28,10,71,0,0,0,0,0,0,20,28,20,71,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,13,CYD,0,.03,26,13,.03,35,17,10,28,10,71,0,0,0,0,0,0,20,28,20,71,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,14,CYD,0,.03,26,13,.03,35,17,10,28,10,71,0,0,0,0,0,0,20,28,20,71,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,15,CYD,0,.03,45,15,.03,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,16,CYD,0,.03,45,15,.03,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,17,CYD,0,.03,45,15,.03,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,18,CYD,0,.03,45,15,.03,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,19,CYD,0,.03,45,15,.03,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,20,CYD,0,.03,45,15,.03,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,21,CYD,0,.03,45,15,.03,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,22,CYD,0,.03,45,15,.03,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,23,CYD,0,.03,45,15,.03,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,24,CYD,0,.03,45,15,.03,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,25,CYD,0,.03,45,15,.03,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,26,CYD,0,.03,45,15,.03,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,27,CYD,0,.03,45,15,.03,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,28,CYD,0,.03,45,15,.03,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,29,CYD,0,.03,45,15,.03,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,30,CYD,0,.03,45,15,.03,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,31,CYD,0,.03,45,15,.03,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,32,CYD,0,.03,45,15,.03,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,33,CYD,0,.03,45,15,.03,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,34,CYD,0,.03,45,15,.03,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,35,CYD,0,.03,45,15,.03,45,15,10,28,10,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,36,CYD,0,.03,45,15,.03,45,15,10,28,10,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,37,CYD,0,.03,45,15,.03,45,15,10,28,10,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,38,CYD,0,.03,45,15,.03,45,15,10,28,10,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,39,CYD,0,.03,45,15,.03,45,15,10,28,10,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,40,CYD,0,.03,26,13,.03,35,17,10,28,10,71,0,0,0,0,0,0,11,28,20,71,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,41,CYD,0,.03,26,13,.03,35,17,10,28,10,71,0,0,0,0,0,0,11,28,20,71,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,42,CYD,0,.03,26,13,.03,35,17,10,28,10,71,0,0,0,0,0,0,11,28,20,71,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,43,CYD,0,.03,26,13,.03,35,17,10,28,10,71,0,0,0,0,0,0,11,28,20,71,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,44,CYD,0,.03,26,13,.03,35,17,10,28,10,71,0,0,0,0,0,0,11,28,20,71,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,45,CYD,0,.03,26,13,.03,35,17,10,28,10,71,0,0,0,0,0,0,20,28,20,71,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,46,CYD,0,.03,26,13,.03,35,17,10,28,10,71,0,0,0,0,0,0,20,28,20,71,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,47,CYD,0,.03,26,13,.03,35,17,10,28,10,71,0,0,0,0,0,0,20,28,20,71,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,CYD2201 ,12/12/2013,48,CYD,0,.03,26,13,.03,35,17,10,28,10,71,0,0,0,0,0,0,20,28,20,71,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,1,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,2,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,3,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,4,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,5,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,6,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,7,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,8,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,9,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,10,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,11,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,12,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,13,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,14,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,15,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,16,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,17,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,18,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,19,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,20,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,21,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,22,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,23,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,24,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,25,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,26,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,27,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,28,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,29,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,30,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,31,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,32,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,33,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,34,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,35,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,36,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,37,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,38,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,39,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,40,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,41,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,42,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,43,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,44,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,45,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,46,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,47,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,OTA2202 ,12/12/2013,48,OTC,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,ROX1101 ,12/12/2013,1,ROX,0,3,6,16,3,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,ROX1101 ,12/12/2013,2,ROX,0,3,6,16,3,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,ROX1101 ,12/12/2013,3,ROX,0,3,6,16,3,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,ROX1101 ,12/12/2013,4,ROX,0,3,6,16,3,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,ROX1101 ,12/12/2013,5,ROX,0,3,6,16,3,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,ROX1101 ,12/12/2013,6,ROX,0,3,6,16,3,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,ROX1101 ,12/12/2013,7,ROX,0,3,6,16,3,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,ROX1101 ,12/12/2013,8,ROX,0,3,6,16,3,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,ROX1101 ,12/12/2013,9,ROX,0,3,6,16,3,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,ROX1101 ,12/12/2013,10,ROX,0,3,6,16,3,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,ROX1101 ,12/12/2013,11,ROX,0,3,6,16,3,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,ROX1101 ,12/12/2013,12,ROX,0,3,6,16,3,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,ROX1101 ,12/12/2013,13,ROX,0,3,6,16,3,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,ROX1101 ,12/12/2013,14,ROX,0,3,4,10,3,4,10,0,0,0,0,20,35,88.4,20,35,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,ROX1101 ,12/12/2013,15,ROX,0,3,4,10,3,4,10,0,0,0,0,20,35,88.4,20,35,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,ROX1101 ,12/12/2013,16,ROX,0,3,4,10,3,4,10,0,0,0,0,20,35,88.4,20,35,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,ROX1101 ,12/12/2013,17,ROX,0,3,4,10,3,4,10,0,0,0,0,20,35,88.4,20,35,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,ROX1101 ,12/12/2013,18,ROX,0,3,4,10,3,4,10,0,0,0,0,20,35,88.4,20,35,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,ROX1101 ,12/12/2013,19,ROX,0,3,4,10,3,4,10,0,0,0,0,20,35,88.4,20,35,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,ROX1101 ,12/12/2013,20,ROX,0,3,4,10,3,4,10,0,0,0,0,20,35,88.4,20,35,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
CTCT,ROX1101 ,12/12/2013,21,ROX,0,3,4,10,3,4,10,0,0,0,0,20,35,88.4,20,35,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/2013 11:21:30,11/12/2013 11:22:33
